condition1,condition2,model,age,sex,risk
CKD,COLORECTAL_CANCER,deathrisk_2cond,23,female,0.0016912
CKD,COLORECTAL_CANCER,deathrisk_2cond,24,female,0.0019539
CKD,COLORECTAL_CANCER,deathrisk_2cond,25,female,0.0022257
CKD,COLORECTAL_CANCER,deathrisk_2cond,26,female,0.0024845
CKD,COLORECTAL_CANCER,deathrisk_2cond,27,female,0.0027276
CKD,COLORECTAL_CANCER,deathrisk_2cond,28,female,0.0030004
CKD,COLORECTAL_CANCER,deathrisk_2cond,29,female,0.0033366
CKD,COLORECTAL_CANCER,deathrisk_2cond,30,female,0.0037024
CKD,COLORECTAL_CANCER,deathrisk_2cond,31,female,0.0040987
CKD,COLORECTAL_CANCER,deathrisk_2cond,32,female,0.0046148
CKD,COLORECTAL_CANCER,deathrisk_2cond,33,female,0.0052473
CKD,COLORECTAL_CANCER,deathrisk_2cond,34,female,0.005959
CKD,COLORECTAL_CANCER,deathrisk_2cond,35,female,0.0066933
CKD,COLORECTAL_CANCER,deathrisk_2cond,36,female,0.0074707
CKD,COLORECTAL_CANCER,deathrisk_2cond,37,female,0.0081104
CKD,COLORECTAL_CANCER,deathrisk_2cond,38,female,0.0085579
CKD,COLORECTAL_CANCER,deathrisk_2cond,39,female,0.0088435
CKD,COLORECTAL_CANCER,deathrisk_2cond,40,female,0.0089831
CKD,COLORECTAL_CANCER,deathrisk_2cond,41,female,0.0089572
CKD,COLORECTAL_CANCER,deathrisk_2cond,42,female,0.0088917
CKD,COLORECTAL_CANCER,deathrisk_2cond,43,female,0.0089663
CKD,COLORECTAL_CANCER,deathrisk_2cond,44,female,0.0091572
CKD,COLORECTAL_CANCER,deathrisk_2cond,45,female,0.0094452
CKD,COLORECTAL_CANCER,deathrisk_2cond,46,female,0.0098527
CKD,COLORECTAL_CANCER,deathrisk_2cond,47,female,0.010323
CKD,COLORECTAL_CANCER,deathrisk_2cond,48,female,0.010633
CKD,COLORECTAL_CANCER,deathrisk_2cond,49,female,0.01081
CKD,COLORECTAL_CANCER,deathrisk_2cond,50,female,0.010972
CKD,COLORECTAL_CANCER,deathrisk_2cond,51,female,0.011128
CKD,COLORECTAL_CANCER,deathrisk_2cond,52,female,0.011351
CKD,COLORECTAL_CANCER,deathrisk_2cond,53,female,0.011919
CKD,COLORECTAL_CANCER,deathrisk_2cond,54,female,0.012817
CKD,COLORECTAL_CANCER,deathrisk_2cond,55,female,0.013919
CKD,COLORECTAL_CANCER,deathrisk_2cond,56,female,0.015377
CKD,COLORECTAL_CANCER,deathrisk_2cond,57,female,0.017211
CKD,COLORECTAL_CANCER,deathrisk_2cond,58,female,0.019329
CKD,COLORECTAL_CANCER,deathrisk_2cond,59,female,0.021743
CKD,COLORECTAL_CANCER,deathrisk_2cond,60,female,0.02489
CKD,COLORECTAL_CANCER,deathrisk_2cond,61,female,0.028442
CKD,COLORECTAL_CANCER,deathrisk_2cond,62,female,0.03269
CKD,COLORECTAL_CANCER,deathrisk_2cond,63,female,0.037313
CKD,COLORECTAL_CANCER,deathrisk_2cond,64,female,0.042192
CKD,COLORECTAL_CANCER,deathrisk_2cond,65,female,0.046721
CKD,COLORECTAL_CANCER,deathrisk_2cond,66,female,0.051225
CKD,COLORECTAL_CANCER,deathrisk_2cond,67,female,0.054907
CKD,COLORECTAL_CANCER,deathrisk_2cond,68,female,0.057902
CKD,COLORECTAL_CANCER,deathrisk_2cond,69,female,0.060639
CKD,COLORECTAL_CANCER,deathrisk_2cond,70,female,0.06312
CKD,COLORECTAL_CANCER,deathrisk_2cond,71,female,0.065134
CKD,COLORECTAL_CANCER,deathrisk_2cond,72,female,0.067288
CKD,COLORECTAL_CANCER,deathrisk_2cond,73,female,0.07033
CKD,COLORECTAL_CANCER,deathrisk_2cond,74,female,0.073999
CKD,COLORECTAL_CANCER,deathrisk_2cond,75,female,0.078503
CKD,COLORECTAL_CANCER,deathrisk_2cond,76,female,0.084647
CKD,COLORECTAL_CANCER,deathrisk_2cond,77,female,0.091706
CKD,COLORECTAL_CANCER,deathrisk_2cond,78,female,0.099651
CKD,COLORECTAL_CANCER,deathrisk_2cond,79,female,0.10835
CKD,COLORECTAL_CANCER,deathrisk_2cond,80,female,0.1184
CKD,COLORECTAL_CANCER,deathrisk_2cond,81,female,0.12805
CKD,COLORECTAL_CANCER,deathrisk_2cond,82,female,0.13852
CKD,COLORECTAL_CANCER,deathrisk_2cond,83,female,0.14829
CKD,COLORECTAL_CANCER,deathrisk_2cond,84,female,0.15728
CKD,COLORECTAL_CANCER,deathrisk_2cond,85,female,0.16414
CKD,COLORECTAL_CANCER,deathrisk_2cond,86,female,0.17019
CKD,COLORECTAL_CANCER,deathrisk_2cond,87,female,0.17288
CKD,COLORECTAL_CANCER,deathrisk_2cond,88,female,0.17509
CKD,COLORECTAL_CANCER,deathrisk_ckd,15,female,0.00034218
CKD,COLORECTAL_CANCER,deathrisk_ckd,16,female,0.00034705
CKD,COLORECTAL_CANCER,deathrisk_ckd,17,female,0.00035409
CKD,COLORECTAL_CANCER,deathrisk_ckd,18,female,0.00036405
CKD,COLORECTAL_CANCER,deathrisk_ckd,19,female,0.00039928
CKD,COLORECTAL_CANCER,deathrisk_ckd,20,female,0.00062485
CKD,COLORECTAL_CANCER,deathrisk_ckd,21,female,0.00091658
CKD,COLORECTAL_CANCER,deathrisk_ckd,22,female,0.0012042
CKD,COLORECTAL_CANCER,deathrisk_ckd,23,female,0.0015408
CKD,COLORECTAL_CANCER,deathrisk_ckd,24,female,0.0018769
CKD,COLORECTAL_CANCER,deathrisk_ckd,25,female,0.0020168
CKD,COLORECTAL_CANCER,deathrisk_ckd,26,female,0.0020906
CKD,COLORECTAL_CANCER,deathrisk_ckd,27,female,0.0024185
CKD,COLORECTAL_CANCER,deathrisk_ckd,28,female,0.0026976
CKD,COLORECTAL_CANCER,deathrisk_ckd,29,female,0.0029631
CKD,COLORECTAL_CANCER,deathrisk_ckd,30,female,0.0032364
CKD,COLORECTAL_CANCER,deathrisk_ckd,31,female,0.0035928
CKD,COLORECTAL_CANCER,deathrisk_ckd,32,female,0.004054
CKD,COLORECTAL_CANCER,deathrisk_ckd,33,female,0.0044692
CKD,COLORECTAL_CANCER,deathrisk_ckd,34,female,0.0052709
CKD,COLORECTAL_CANCER,deathrisk_ckd,35,female,0.0060647
CKD,COLORECTAL_CANCER,deathrisk_ckd,36,female,0.0067754
CKD,COLORECTAL_CANCER,deathrisk_ckd,37,female,0.0073382
CKD,COLORECTAL_CANCER,deathrisk_ckd,38,female,0.0079468
CKD,COLORECTAL_CANCER,deathrisk_ckd,39,female,0.0081326
CKD,COLORECTAL_CANCER,deathrisk_ckd,40,female,0.0080666
CKD,COLORECTAL_CANCER,deathrisk_ckd,41,female,0.0080533
CKD,COLORECTAL_CANCER,deathrisk_ckd,42,female,0.0079626
CKD,COLORECTAL_CANCER,deathrisk_ckd,43,female,0.0078312
CKD,COLORECTAL_CANCER,deathrisk_ckd,44,female,0.0078395
CKD,COLORECTAL_CANCER,deathrisk_ckd,45,female,0.0084001
CKD,COLORECTAL_CANCER,deathrisk_ckd,46,female,0.0089079
CKD,COLORECTAL_CANCER,deathrisk_ckd,47,female,0.0092516
CKD,COLORECTAL_CANCER,deathrisk_ckd,48,female,0.0096552
CKD,COLORECTAL_CANCER,deathrisk_ckd,49,female,0.0099442
CKD,COLORECTAL_CANCER,deathrisk_ckd,50,female,0.0097876
CKD,COLORECTAL_CANCER,deathrisk_ckd,51,female,0.0097008
CKD,COLORECTAL_CANCER,deathrisk_ckd,52,female,0.0099756
CKD,COLORECTAL_CANCER,deathrisk_ckd,53,female,0.010355
CKD,COLORECTAL_CANCER,deathrisk_ckd,54,female,0.010943
CKD,COLORECTAL_CANCER,deathrisk_ckd,55,female,0.012331
CKD,COLORECTAL_CANCER,deathrisk_ckd,56,female,0.013725
CKD,COLORECTAL_CANCER,deathrisk_ckd,57,female,0.014911
CKD,COLORECTAL_CANCER,deathrisk_ckd,58,female,0.016892
CKD,COLORECTAL_CANCER,deathrisk_ckd,59,female,0.019164
CKD,COLORECTAL_CANCER,deathrisk_ckd,60,female,0.021833
CKD,COLORECTAL_CANCER,deathrisk_ckd,61,female,0.024555
CKD,COLORECTAL_CANCER,deathrisk_ckd,62,female,0.029046
CKD,COLORECTAL_CANCER,deathrisk_ckd,63,female,0.032855
CKD,COLORECTAL_CANCER,deathrisk_ckd,64,female,0.038277
CKD,COLORECTAL_CANCER,deathrisk_ckd,65,female,0.042646
CKD,COLORECTAL_CANCER,deathrisk_ckd,66,female,0.04653
CKD,COLORECTAL_CANCER,deathrisk_ckd,67,female,0.049463
CKD,COLORECTAL_CANCER,deathrisk_ckd,68,female,0.053176
CKD,COLORECTAL_CANCER,deathrisk_ckd,69,female,0.054901
CKD,COLORECTAL_CANCER,deathrisk_ckd,70,female,0.057073
CKD,COLORECTAL_CANCER,deathrisk_ckd,71,female,0.060775
CKD,COLORECTAL_CANCER,deathrisk_ckd,72,female,0.063533
CKD,COLORECTAL_CANCER,deathrisk_ckd,73,female,0.066172
CKD,COLORECTAL_CANCER,deathrisk_ckd,74,female,0.071476
CKD,COLORECTAL_CANCER,deathrisk_ckd,75,female,0.077674
CKD,COLORECTAL_CANCER,deathrisk_ckd,76,female,0.083823
CKD,COLORECTAL_CANCER,deathrisk_ckd,77,female,0.089972
CKD,COLORECTAL_CANCER,deathrisk_ckd,78,female,0.099942
CKD,COLORECTAL_CANCER,deathrisk_ckd,79,female,0.10712
CKD,COLORECTAL_CANCER,deathrisk_ckd,80,female,0.1174
CKD,COLORECTAL_CANCER,deathrisk_ckd,81,female,0.12731
CKD,COLORECTAL_CANCER,deathrisk_ckd,82,female,0.14021
CKD,COLORECTAL_CANCER,deathrisk_ckd,83,female,0.14823
CKD,COLORECTAL_CANCER,deathrisk_ckd,84,female,0.15945
CKD,COLORECTAL_CANCER,deathrisk_ckd,85,female,0.16623
CKD,COLORECTAL_CANCER,deathrisk_ckd,86,female,0.17227
CKD,COLORECTAL_CANCER,deathrisk_ckd,87,female,0.1745
CKD,COLORECTAL_CANCER,deathrisk_ckd,88,female,0.17851
CKD,BREAST_CANCER,deathrisk_2cond,15,female,0.00034218
CKD,BREAST_CANCER,deathrisk_2cond,16,female,0.00034705
CKD,BREAST_CANCER,deathrisk_2cond,17,female,0.00035409
CKD,BREAST_CANCER,deathrisk_2cond,18,female,0.00036405
CKD,BREAST_CANCER,deathrisk_2cond,19,female,0.00039928
CKD,BREAST_CANCER,deathrisk_2cond,20,female,0.00062485
CKD,BREAST_CANCER,deathrisk_2cond,21,female,0.00091658
CKD,BREAST_CANCER,deathrisk_2cond,22,female,0.0012042
CKD,BREAST_CANCER,deathrisk_2cond,23,female,0.0015408
CKD,BREAST_CANCER,deathrisk_2cond,24,female,0.0018769
CKD,BREAST_CANCER,deathrisk_2cond,25,female,0.0020168
CKD,BREAST_CANCER,deathrisk_2cond,26,female,0.0020906
CKD,BREAST_CANCER,deathrisk_2cond,27,female,0.0024185
CKD,BREAST_CANCER,deathrisk_2cond,28,female,0.0026976
CKD,BREAST_CANCER,deathrisk_2cond,29,female,0.0029631
CKD,BREAST_CANCER,deathrisk_2cond,30,female,0.0032364
CKD,BREAST_CANCER,deathrisk_2cond,31,female,0.0035928
CKD,BREAST_CANCER,deathrisk_2cond,32,female,0.004054
CKD,BREAST_CANCER,deathrisk_2cond,33,female,0.0044692
CKD,BREAST_CANCER,deathrisk_2cond,34,female,0.0052709
CKD,BREAST_CANCER,deathrisk_2cond,35,female,0.0060647
CKD,BREAST_CANCER,deathrisk_2cond,36,female,0.0067754
CKD,BREAST_CANCER,deathrisk_2cond,37,female,0.0073382
CKD,BREAST_CANCER,deathrisk_2cond,38,female,0.0079468
CKD,BREAST_CANCER,deathrisk_2cond,39,female,0.0081326
CKD,BREAST_CANCER,deathrisk_2cond,40,female,0.0080666
CKD,BREAST_CANCER,deathrisk_2cond,41,female,0.0080533
CKD,BREAST_CANCER,deathrisk_2cond,42,female,0.0079626
CKD,BREAST_CANCER,deathrisk_2cond,43,female,0.0078312
CKD,BREAST_CANCER,deathrisk_2cond,44,female,0.0078395
CKD,BREAST_CANCER,deathrisk_2cond,45,female,0.0084001
CKD,BREAST_CANCER,deathrisk_2cond,46,female,0.0089079
CKD,BREAST_CANCER,deathrisk_2cond,47,female,0.0092516
CKD,BREAST_CANCER,deathrisk_2cond,48,female,0.0096552
CKD,BREAST_CANCER,deathrisk_2cond,49,female,0.0099442
CKD,BREAST_CANCER,deathrisk_2cond,50,female,0.0097876
CKD,BREAST_CANCER,deathrisk_2cond,51,female,0.0097008
CKD,BREAST_CANCER,deathrisk_2cond,52,female,0.0099756
CKD,BREAST_CANCER,deathrisk_2cond,53,female,0.010355
CKD,BREAST_CANCER,deathrisk_2cond,54,female,0.010943
CKD,BREAST_CANCER,deathrisk_2cond,55,female,0.012331
CKD,BREAST_CANCER,deathrisk_2cond,56,female,0.013725
CKD,BREAST_CANCER,deathrisk_2cond,57,female,0.014911
CKD,BREAST_CANCER,deathrisk_2cond,58,female,0.016892
CKD,BREAST_CANCER,deathrisk_2cond,59,female,0.019164
CKD,BREAST_CANCER,deathrisk_2cond,60,female,0.021833
CKD,BREAST_CANCER,deathrisk_2cond,61,female,0.024555
CKD,BREAST_CANCER,deathrisk_2cond,62,female,0.029046
CKD,BREAST_CANCER,deathrisk_2cond,63,female,0.032855
CKD,BREAST_CANCER,deathrisk_2cond,64,female,0.038277
CKD,BREAST_CANCER,deathrisk_2cond,65,female,0.042646
CKD,BREAST_CANCER,deathrisk_2cond,66,female,0.04653
CKD,BREAST_CANCER,deathrisk_2cond,67,female,0.049463
CKD,BREAST_CANCER,deathrisk_2cond,68,female,0.053176
CKD,BREAST_CANCER,deathrisk_2cond,69,female,0.054901
CKD,BREAST_CANCER,deathrisk_2cond,70,female,0.057073
CKD,BREAST_CANCER,deathrisk_2cond,71,female,0.060775
CKD,BREAST_CANCER,deathrisk_2cond,72,female,0.063533
CKD,BREAST_CANCER,deathrisk_2cond,73,female,0.066172
CKD,BREAST_CANCER,deathrisk_2cond,74,female,0.071476
CKD,BREAST_CANCER,deathrisk_2cond,75,female,0.077674
CKD,BREAST_CANCER,deathrisk_2cond,76,female,0.083823
CKD,BREAST_CANCER,deathrisk_2cond,77,female,0.089972
CKD,BREAST_CANCER,deathrisk_2cond,78,female,0.099942
CKD,BREAST_CANCER,deathrisk_2cond,79,female,0.10712
CKD,BREAST_CANCER,deathrisk_2cond,80,female,0.1174
CKD,BREAST_CANCER,deathrisk_2cond,81,female,0.12731
CKD,BREAST_CANCER,deathrisk_2cond,82,female,0.14021
CKD,BREAST_CANCER,deathrisk_2cond,83,female,0.14823
CKD,BREAST_CANCER,deathrisk_2cond,84,female,0.15945
CKD,BREAST_CANCER,deathrisk_2cond,85,female,0.16623
CKD,BREAST_CANCER,deathrisk_2cond,86,female,0.17227
CKD,BREAST_CANCER,deathrisk_2cond,87,female,0.1745
CKD,BREAST_CANCER,deathrisk_2cond,88,female,0.17851
CKD,BREAST_CANCER,deathrisk_ckd,15,female,0.00034218
CKD,BREAST_CANCER,deathrisk_ckd,16,female,0.00034705
CKD,BREAST_CANCER,deathrisk_ckd,17,female,0.00035409
CKD,BREAST_CANCER,deathrisk_ckd,18,female,0.00036405
CKD,BREAST_CANCER,deathrisk_ckd,19,female,0.00039928
CKD,BREAST_CANCER,deathrisk_ckd,20,female,0.00062485
CKD,BREAST_CANCER,deathrisk_ckd,21,female,0.00091658
CKD,BREAST_CANCER,deathrisk_ckd,22,female,0.0012042
CKD,BREAST_CANCER,deathrisk_ckd,23,female,0.0015408
CKD,BREAST_CANCER,deathrisk_ckd,24,female,0.0018769
CKD,BREAST_CANCER,deathrisk_ckd,25,female,0.0020168
CKD,BREAST_CANCER,deathrisk_ckd,26,female,0.0020906
CKD,BREAST_CANCER,deathrisk_ckd,27,female,0.0024185
CKD,BREAST_CANCER,deathrisk_ckd,28,female,0.0026976
CKD,BREAST_CANCER,deathrisk_ckd,29,female,0.0029631
CKD,BREAST_CANCER,deathrisk_ckd,30,female,0.0032364
CKD,BREAST_CANCER,deathrisk_ckd,31,female,0.0035928
CKD,BREAST_CANCER,deathrisk_ckd,32,female,0.004054
CKD,BREAST_CANCER,deathrisk_ckd,33,female,0.0044692
CKD,BREAST_CANCER,deathrisk_ckd,34,female,0.0052709
CKD,BREAST_CANCER,deathrisk_ckd,35,female,0.0060647
CKD,BREAST_CANCER,deathrisk_ckd,36,female,0.0067754
CKD,BREAST_CANCER,deathrisk_ckd,37,female,0.0073382
CKD,BREAST_CANCER,deathrisk_ckd,38,female,0.0079468
CKD,BREAST_CANCER,deathrisk_ckd,39,female,0.0081326
CKD,BREAST_CANCER,deathrisk_ckd,40,female,0.0080666
CKD,BREAST_CANCER,deathrisk_ckd,41,female,0.0080533
CKD,BREAST_CANCER,deathrisk_ckd,42,female,0.0079626
CKD,BREAST_CANCER,deathrisk_ckd,43,female,0.0078312
CKD,BREAST_CANCER,deathrisk_ckd,44,female,0.0078395
CKD,BREAST_CANCER,deathrisk_ckd,45,female,0.0084001
CKD,BREAST_CANCER,deathrisk_ckd,46,female,0.0089079
CKD,BREAST_CANCER,deathrisk_ckd,47,female,0.0092516
CKD,BREAST_CANCER,deathrisk_ckd,48,female,0.0096552
CKD,BREAST_CANCER,deathrisk_ckd,49,female,0.0099442
CKD,BREAST_CANCER,deathrisk_ckd,50,female,0.0097876
CKD,BREAST_CANCER,deathrisk_ckd,51,female,0.0097008
CKD,BREAST_CANCER,deathrisk_ckd,52,female,0.0099756
CKD,BREAST_CANCER,deathrisk_ckd,53,female,0.010355
CKD,BREAST_CANCER,deathrisk_ckd,54,female,0.010943
CKD,BREAST_CANCER,deathrisk_ckd,55,female,0.012331
CKD,BREAST_CANCER,deathrisk_ckd,56,female,0.013725
CKD,BREAST_CANCER,deathrisk_ckd,57,female,0.014911
CKD,BREAST_CANCER,deathrisk_ckd,58,female,0.016892
CKD,BREAST_CANCER,deathrisk_ckd,59,female,0.019164
CKD,BREAST_CANCER,deathrisk_ckd,60,female,0.021833
CKD,BREAST_CANCER,deathrisk_ckd,61,female,0.024555
CKD,BREAST_CANCER,deathrisk_ckd,62,female,0.029046
CKD,BREAST_CANCER,deathrisk_ckd,63,female,0.032855
CKD,BREAST_CANCER,deathrisk_ckd,64,female,0.038277
CKD,BREAST_CANCER,deathrisk_ckd,65,female,0.042646
CKD,BREAST_CANCER,deathrisk_ckd,66,female,0.04653
CKD,BREAST_CANCER,deathrisk_ckd,67,female,0.049463
CKD,BREAST_CANCER,deathrisk_ckd,68,female,0.053176
CKD,BREAST_CANCER,deathrisk_ckd,69,female,0.054901
CKD,BREAST_CANCER,deathrisk_ckd,70,female,0.057073
CKD,BREAST_CANCER,deathrisk_ckd,71,female,0.060775
CKD,BREAST_CANCER,deathrisk_ckd,72,female,0.063533
CKD,BREAST_CANCER,deathrisk_ckd,73,female,0.066172
CKD,BREAST_CANCER,deathrisk_ckd,74,female,0.071476
CKD,BREAST_CANCER,deathrisk_ckd,75,female,0.077674
CKD,BREAST_CANCER,deathrisk_ckd,76,female,0.083823
CKD,BREAST_CANCER,deathrisk_ckd,77,female,0.089972
CKD,BREAST_CANCER,deathrisk_ckd,78,female,0.099942
CKD,BREAST_CANCER,deathrisk_ckd,79,female,0.10712
CKD,BREAST_CANCER,deathrisk_ckd,80,female,0.1174
CKD,BREAST_CANCER,deathrisk_ckd,81,female,0.12731
CKD,BREAST_CANCER,deathrisk_ckd,82,female,0.14021
CKD,BREAST_CANCER,deathrisk_ckd,83,female,0.14823
CKD,BREAST_CANCER,deathrisk_ckd,84,female,0.15945
CKD,BREAST_CANCER,deathrisk_ckd,85,female,0.16623
CKD,BREAST_CANCER,deathrisk_ckd,86,female,0.17227
CKD,BREAST_CANCER,deathrisk_ckd,87,female,0.1745
CKD,BREAST_CANCER,deathrisk_ckd,88,female,0.17851
CKD,IMMUNE_DEF,deathrisk_2cond,15,female,0.00034637
CKD,IMMUNE_DEF,deathrisk_2cond,16,female,0.0003513
CKD,IMMUNE_DEF,deathrisk_2cond,17,female,0.00035843
CKD,IMMUNE_DEF,deathrisk_2cond,18,female,0.00036851
CKD,IMMUNE_DEF,deathrisk_2cond,19,female,0.00040416
CKD,IMMUNE_DEF,deathrisk_2cond,20,female,0.0006325
CKD,IMMUNE_DEF,deathrisk_2cond,21,female,0.0009278
CKD,IMMUNE_DEF,deathrisk_2cond,22,female,0.0012189
CKD,IMMUNE_DEF,deathrisk_2cond,23,female,0.0015596
CKD,IMMUNE_DEF,deathrisk_2cond,24,female,0.0018998
CKD,IMMUNE_DEF,deathrisk_2cond,25,female,0.0020415
CKD,IMMUNE_DEF,deathrisk_2cond,26,female,0.0021161
CKD,IMMUNE_DEF,deathrisk_2cond,27,female,0.0024481
CKD,IMMUNE_DEF,deathrisk_2cond,28,female,0.0027305
CKD,IMMUNE_DEF,deathrisk_2cond,29,female,0.0029993
CKD,IMMUNE_DEF,deathrisk_2cond,30,female,0.0032759
CKD,IMMUNE_DEF,deathrisk_2cond,31,female,0.0036367
CKD,IMMUNE_DEF,deathrisk_2cond,32,female,0.0041034
CKD,IMMUNE_DEF,deathrisk_2cond,33,female,0.0045237
CKD,IMMUNE_DEF,deathrisk_2cond,34,female,0.0053351
CKD,IMMUNE_DEF,deathrisk_2cond,35,female,0.0061385
CKD,IMMUNE_DEF,deathrisk_2cond,36,female,0.0068578
CKD,IMMUNE_DEF,deathrisk_2cond,37,female,0.0074274
CKD,IMMUNE_DEF,deathrisk_2cond,38,female,0.0080434
CKD,IMMUNE_DEF,deathrisk_2cond,39,female,0.0082314
CKD,IMMUNE_DEF,deathrisk_2cond,40,female,0.0081646
CKD,IMMUNE_DEF,deathrisk_2cond,41,female,0.0081512
CKD,IMMUNE_DEF,deathrisk_2cond,42,female,0.0080593
CKD,IMMUNE_DEF,deathrisk_2cond,43,female,0.0079263
CKD,IMMUNE_DEF,deathrisk_2cond,44,female,0.0079348
CKD,IMMUNE_DEF,deathrisk_2cond,45,female,0.0085021
CKD,IMMUNE_DEF,deathrisk_2cond,46,female,0.009016
CKD,IMMUNE_DEF,deathrisk_2cond,47,female,0.0093639
CKD,IMMUNE_DEF,deathrisk_2cond,48,female,0.0097723
CKD,IMMUNE_DEF,deathrisk_2cond,49,female,0.010065
CKD,IMMUNE_DEF,deathrisk_2cond,50,female,0.0099063
CKD,IMMUNE_DEF,deathrisk_2cond,51,female,0.0098185
CKD,IMMUNE_DEF,deathrisk_2cond,52,female,0.010097
CKD,IMMUNE_DEF,deathrisk_2cond,53,female,0.010481
CKD,IMMUNE_DEF,deathrisk_2cond,54,female,0.011076
CKD,IMMUNE_DEF,deathrisk_2cond,55,female,0.01248
CKD,IMMUNE_DEF,deathrisk_2cond,56,female,0.013891
CKD,IMMUNE_DEF,deathrisk_2cond,57,female,0.015091
CKD,IMMUNE_DEF,deathrisk_2cond,58,female,0.017095
CKD,IMMUNE_DEF,deathrisk_2cond,59,female,0.019394
CKD,IMMUNE_DEF,deathrisk_2cond,60,female,0.022094
CKD,IMMUNE_DEF,deathrisk_2cond,61,female,0.024848
CKD,IMMUNE_DEF,deathrisk_2cond,62,female,0.029391
CKD,IMMUNE_DEF,deathrisk_2cond,63,female,0.033244
CKD,IMMUNE_DEF,deathrisk_2cond,64,female,0.038727
CKD,IMMUNE_DEF,deathrisk_2cond,65,female,0.043145
CKD,IMMUNE_DEF,deathrisk_2cond,66,female,0.047072
CKD,IMMUNE_DEF,deathrisk_2cond,67,female,0.050039
CKD,IMMUNE_DEF,deathrisk_2cond,68,female,0.053793
CKD,IMMUNE_DEF,deathrisk_2cond,69,female,0.055536
CKD,IMMUNE_DEF,deathrisk_2cond,70,female,0.057732
CKD,IMMUNE_DEF,deathrisk_2cond,71,female,0.061473
CKD,IMMUNE_DEF,deathrisk_2cond,72,female,0.064261
CKD,IMMUNE_DEF,deathrisk_2cond,73,female,0.066929
CKD,IMMUNE_DEF,deathrisk_2cond,74,female,0.072288
CKD,IMMUNE_DEF,deathrisk_2cond,75,female,0.07855
CKD,IMMUNE_DEF,deathrisk_2cond,76,female,0.084761
CKD,IMMUNE_DEF,deathrisk_2cond,77,female,0.090973
CKD,IMMUNE_DEF,deathrisk_2cond,78,female,0.10104
CKD,IMMUNE_DEF,deathrisk_2cond,79,female,0.10829
CKD,IMMUNE_DEF,deathrisk_2cond,80,female,0.11866
CKD,IMMUNE_DEF,deathrisk_2cond,81,female,0.12866
CKD,IMMUNE_DEF,deathrisk_2cond,82,female,0.14168
CKD,IMMUNE_DEF,deathrisk_2cond,83,female,0.14977
CKD,IMMUNE_DEF,deathrisk_2cond,84,female,0.16109
CKD,IMMUNE_DEF,deathrisk_2cond,85,female,0.16793
CKD,IMMUNE_DEF,deathrisk_2cond,86,female,0.17401
CKD,IMMUNE_DEF,deathrisk_2cond,87,female,0.17626
CKD,IMMUNE_DEF,deathrisk_2cond,88,female,0.1803
CKD,IMMUNE_DEF,deathrisk_ckd,15,female,0.00034218
CKD,IMMUNE_DEF,deathrisk_ckd,16,female,0.00034705
CKD,IMMUNE_DEF,deathrisk_ckd,17,female,0.00035409
CKD,IMMUNE_DEF,deathrisk_ckd,18,female,0.00036405
CKD,IMMUNE_DEF,deathrisk_ckd,19,female,0.00039928
CKD,IMMUNE_DEF,deathrisk_ckd,20,female,0.00062485
CKD,IMMUNE_DEF,deathrisk_ckd,21,female,0.00091658
CKD,IMMUNE_DEF,deathrisk_ckd,22,female,0.0012042
CKD,IMMUNE_DEF,deathrisk_ckd,23,female,0.0015408
CKD,IMMUNE_DEF,deathrisk_ckd,24,female,0.0018769
CKD,IMMUNE_DEF,deathrisk_ckd,25,female,0.0020168
CKD,IMMUNE_DEF,deathrisk_ckd,26,female,0.0020906
CKD,IMMUNE_DEF,deathrisk_ckd,27,female,0.0024185
CKD,IMMUNE_DEF,deathrisk_ckd,28,female,0.0026976
CKD,IMMUNE_DEF,deathrisk_ckd,29,female,0.0029631
CKD,IMMUNE_DEF,deathrisk_ckd,30,female,0.0032364
CKD,IMMUNE_DEF,deathrisk_ckd,31,female,0.0035928
CKD,IMMUNE_DEF,deathrisk_ckd,32,female,0.004054
CKD,IMMUNE_DEF,deathrisk_ckd,33,female,0.0044692
CKD,IMMUNE_DEF,deathrisk_ckd,34,female,0.0052709
CKD,IMMUNE_DEF,deathrisk_ckd,35,female,0.0060647
CKD,IMMUNE_DEF,deathrisk_ckd,36,female,0.0067754
CKD,IMMUNE_DEF,deathrisk_ckd,37,female,0.0073382
CKD,IMMUNE_DEF,deathrisk_ckd,38,female,0.0079468
CKD,IMMUNE_DEF,deathrisk_ckd,39,female,0.0081326
CKD,IMMUNE_DEF,deathrisk_ckd,40,female,0.0080666
CKD,IMMUNE_DEF,deathrisk_ckd,41,female,0.0080533
CKD,IMMUNE_DEF,deathrisk_ckd,42,female,0.0079626
CKD,IMMUNE_DEF,deathrisk_ckd,43,female,0.0078312
CKD,IMMUNE_DEF,deathrisk_ckd,44,female,0.0078395
CKD,IMMUNE_DEF,deathrisk_ckd,45,female,0.0084001
CKD,IMMUNE_DEF,deathrisk_ckd,46,female,0.0089079
CKD,IMMUNE_DEF,deathrisk_ckd,47,female,0.0092516
CKD,IMMUNE_DEF,deathrisk_ckd,48,female,0.0096552
CKD,IMMUNE_DEF,deathrisk_ckd,49,female,0.0099442
CKD,IMMUNE_DEF,deathrisk_ckd,50,female,0.0097876
CKD,IMMUNE_DEF,deathrisk_ckd,51,female,0.0097008
CKD,IMMUNE_DEF,deathrisk_ckd,52,female,0.0099756
CKD,IMMUNE_DEF,deathrisk_ckd,53,female,0.010355
