condition1,condition2,model,age,sex,risk
HYL,LUNG_CANCER,deathrisk_hyl,78,male,0.19253
HYL,LUNG_CANCER,deathrisk_hyl,79,male,0.20605
HYL,LUNG_CANCER,deathrisk_hyl,80,male,0.22068
HYL,LUNG_CANCER,deathrisk_hyl,81,male,0.23447
HYL,LUNG_CANCER,deathrisk_hyl,82,male,0.25317
HYL,LUNG_CANCER,deathrisk_hyl,83,male,0.26871
HYL,LUNG_CANCER,deathrisk_hyl,84,male,0.28914
HYL,LUNG_CANCER,deathrisk_hyl,85,male,0.30609
HYL,LUNG_CANCER,deathrisk_hyl,86,male,0.32186
HYL,LUNG_CANCER,deathrisk_hyl,87,male,0.32959
HYL,LUNG_CANCER,deathrisk_hyl,88,male,0.33888
HYL,COLORECTAL_CANCER,deathrisk_2cond,15,male,7.5272e-05
HYL,COLORECTAL_CANCER,deathrisk_2cond,16,male,7.6344e-05
HYL,COLORECTAL_CANCER,deathrisk_2cond,17,male,7.7893e-05
HYL,COLORECTAL_CANCER,deathrisk_2cond,18,male,8.0085e-05
HYL,COLORECTAL_CANCER,deathrisk_2cond,19,male,8.8009e-05
HYL,COLORECTAL_CANCER,deathrisk_2cond,20,male,0.00014091
HYL,COLORECTAL_CANCER,deathrisk_2cond,21,male,0.00020911
HYL,COLORECTAL_CANCER,deathrisk_2cond,22,male,0.0002764
HYL,COLORECTAL_CANCER,deathrisk_2cond,23,male,0.00035061
HYL,COLORECTAL_CANCER,deathrisk_2cond,24,male,0.00042456
HYL,COLORECTAL_CANCER,deathrisk_2cond,25,male,0.00045225
HYL,COLORECTAL_CANCER,deathrisk_2cond,26,male,0.00046464
HYL,COLORECTAL_CANCER,deathrisk_2cond,27,male,0.00053084
HYL,COLORECTAL_CANCER,deathrisk_2cond,28,male,0.00059013
HYL,COLORECTAL_CANCER,deathrisk_2cond,29,male,0.0006464
HYL,COLORECTAL_CANCER,deathrisk_2cond,30,male,0.00074574
HYL,COLORECTAL_CANCER,deathrisk_2cond,31,male,0.00089374
HYL,COLORECTAL_CANCER,deathrisk_2cond,32,male,0.0010989
HYL,COLORECTAL_CANCER,deathrisk_2cond,33,male,0.0013158
HYL,COLORECTAL_CANCER,deathrisk_2cond,34,male,0.0016757
HYL,COLORECTAL_CANCER,deathrisk_2cond,35,male,0.0019925
HYL,COLORECTAL_CANCER,deathrisk_2cond,36,male,0.0022607
HYL,COLORECTAL_CANCER,deathrisk_2cond,37,male,0.0025272
HYL,COLORECTAL_CANCER,deathrisk_2cond,38,male,0.002782
HYL,COLORECTAL_CANCER,deathrisk_2cond,39,male,0.0030927
HYL,COLORECTAL_CANCER,deathrisk_2cond,40,male,0.0032803
HYL,COLORECTAL_CANCER,deathrisk_2cond,41,male,0.0034678
HYL,COLORECTAL_CANCER,deathrisk_2cond,42,male,0.003923
HYL,COLORECTAL_CANCER,deathrisk_2cond,43,male,0.0043938
HYL,COLORECTAL_CANCER,deathrisk_2cond,44,male,0.0047433
HYL,COLORECTAL_CANCER,deathrisk_2cond,45,male,0.0055899
HYL,COLORECTAL_CANCER,deathrisk_2cond,46,male,0.0064365
HYL,COLORECTAL_CANCER,deathrisk_2cond,47,male,0.0071704
HYL,COLORECTAL_CANCER,deathrisk_2cond,48,male,0.0079062
HYL,COLORECTAL_CANCER,deathrisk_2cond,49,male,0.008562
HYL,COLORECTAL_CANCER,deathrisk_2cond,50,male,0.0094979
HYL,COLORECTAL_CANCER,deathrisk_2cond,51,male,0.01069
HYL,COLORECTAL_CANCER,deathrisk_2cond,52,male,0.011969
HYL,COLORECTAL_CANCER,deathrisk_2cond,53,male,0.013542
HYL,COLORECTAL_CANCER,deathrisk_2cond,54,male,0.015468
HYL,COLORECTAL_CANCER,deathrisk_2cond,55,male,0.017966
HYL,COLORECTAL_CANCER,deathrisk_2cond,56,male,0.020325
HYL,COLORECTAL_CANCER,deathrisk_2cond,57,male,0.02252
HYL,COLORECTAL_CANCER,deathrisk_2cond,58,male,0.02618
HYL,COLORECTAL_CANCER,deathrisk_2cond,59,male,0.030071
HYL,COLORECTAL_CANCER,deathrisk_2cond,60,male,0.034164
HYL,COLORECTAL_CANCER,deathrisk_2cond,61,male,0.038141
HYL,COLORECTAL_CANCER,deathrisk_2cond,62,male,0.04369
HYL,COLORECTAL_CANCER,deathrisk_2cond,63,male,0.047781
HYL,COLORECTAL_CANCER,deathrisk_2cond,64,male,0.055706
HYL,COLORECTAL_CANCER,deathrisk_2cond,65,male,0.063147
HYL,COLORECTAL_CANCER,deathrisk_2cond,66,male,0.069614
HYL,COLORECTAL_CANCER,deathrisk_2cond,67,male,0.077329
HYL,COLORECTAL_CANCER,deathrisk_2cond,68,male,0.088313
HYL,COLORECTAL_CANCER,deathrisk_2cond,69,male,0.095642
HYL,COLORECTAL_CANCER,deathrisk_2cond,70,male,0.10065
HYL,COLORECTAL_CANCER,deathrisk_2cond,71,male,0.11007
HYL,COLORECTAL_CANCER,deathrisk_2cond,72,male,0.11649
HYL,COLORECTAL_CANCER,deathrisk_2cond,73,male,0.12217
HYL,COLORECTAL_CANCER,deathrisk_2cond,74,male,0.12965
HYL,COLORECTAL_CANCER,deathrisk_2cond,75,male,0.14457
HYL,COLORECTAL_CANCER,deathrisk_2cond,76,male,0.15803
HYL,COLORECTAL_CANCER,deathrisk_2cond,77,male,0.17148
HYL,COLORECTAL_CANCER,deathrisk_2cond,78,male,0.18728
HYL,COLORECTAL_CANCER,deathrisk_2cond,79,male,0.20052
HYL,COLORECTAL_CANCER,deathrisk_2cond,80,male,0.21487
HYL,COLORECTAL_CANCER,deathrisk_2cond,81,male,0.2284
HYL,COLORECTAL_CANCER,deathrisk_2cond,82,male,0.24678
HYL,COLORECTAL_CANCER,deathrisk_2cond,83,male,0.26207
HYL,COLORECTAL_CANCER,deathrisk_2cond,84,male,0.28218
HYL,COLORECTAL_CANCER,deathrisk_2cond,85,male,0.2989
HYL,COLORECTAL_CANCER,deathrisk_2cond,86,male,0.31446
HYL,COLORECTAL_CANCER,deathrisk_2cond,87,male,0.32208
HYL,COLORECTAL_CANCER,deathrisk_2cond,88,male,0.33127
HYL,COLORECTAL_CANCER,deathrisk_hyl,15,male,6.3629e-05
HYL,COLORECTAL_CANCER,deathrisk_hyl,16,male,6.4536e-05
HYL,COLORECTAL_CANCER,deathrisk_hyl,17,male,6.5845e-05
HYL,COLORECTAL_CANCER,deathrisk_hyl,18,male,6.7698e-05
HYL,COLORECTAL_CANCER,deathrisk_hyl,19,male,7.4397e-05
HYL,COLORECTAL_CANCER,deathrisk_hyl,20,male,0.00011912
HYL,COLORECTAL_CANCER,deathrisk_hyl,21,male,0.00017677
HYL,COLORECTAL_CANCER,deathrisk_hyl,22,male,0.00023366
HYL,COLORECTAL_CANCER,deathrisk_hyl,23,male,0.00029639
HYL,COLORECTAL_CANCER,deathrisk_hyl,24,male,0.00035891
HYL,COLORECTAL_CANCER,deathrisk_hyl,25,male,0.00038232
HYL,COLORECTAL_CANCER,deathrisk_hyl,26,male,0.00039279
HYL,COLORECTAL_CANCER,deathrisk_hyl,27,male,0.00044876
HYL,COLORECTAL_CANCER,deathrisk_hyl,28,male,0.00049889
HYL,COLORECTAL_CANCER,deathrisk_hyl,29,male,0.00054647
HYL,COLORECTAL_CANCER,deathrisk_hyl,30,male,0.00063046
HYL,COLORECTAL_CANCER,deathrisk_hyl,31,male,0.0007556
HYL,COLORECTAL_CANCER,deathrisk_hyl,32,male,0.00092906
HYL,COLORECTAL_CANCER,deathrisk_hyl,33,male,0.0011125
HYL,COLORECTAL_CANCER,deathrisk_hyl,34,male,0.0014169
HYL,COLORECTAL_CANCER,deathrisk_hyl,35,male,0.0016849
HYL,COLORECTAL_CANCER,deathrisk_hyl,36,male,0.0019117
HYL,COLORECTAL_CANCER,deathrisk_hyl,37,male,0.0021372
HYL,COLORECTAL_CANCER,deathrisk_hyl,38,male,0.0023527
HYL,COLORECTAL_CANCER,deathrisk_hyl,39,male,0.0026156
HYL,COLORECTAL_CANCER,deathrisk_hyl,40,male,0.0027743
HYL,COLORECTAL_CANCER,deathrisk_hyl,41,male,0.002933
HYL,COLORECTAL_CANCER,deathrisk_hyl,42,male,0.0033182
HYL,COLORECTAL_CANCER,deathrisk_hyl,43,male,0.0037168
HYL,COLORECTAL_CANCER,deathrisk_hyl,44,male,0.0040127
HYL,COLORECTAL_CANCER,deathrisk_hyl,45,male,0.0047296
HYL,COLORECTAL_CANCER,deathrisk_hyl,46,male,0.0054464
HYL,COLORECTAL_CANCER,deathrisk_hyl,47,male,0.0060682
HYL,COLORECTAL_CANCER,deathrisk_hyl,48,male,0.0066916
HYL,COLORECTAL_CANCER,deathrisk_hyl,49,male,0.0072473
HYL,COLORECTAL_CANCER,deathrisk_hyl,50,male,0.0080409
HYL,COLORECTAL_CANCER,deathrisk_hyl,51,male,0.0090515
HYL,COLORECTAL_CANCER,deathrisk_hyl,52,male,0.010137
HYL,COLORECTAL_CANCER,deathrisk_hyl,53,male,0.011472
HYL,COLORECTAL_CANCER,deathrisk_hyl,54,male,0.013107
HYL,COLORECTAL_CANCER,deathrisk_hyl,55,male,0.015231
HYL,COLORECTAL_CANCER,deathrisk_hyl,56,male,0.017238
HYL,COLORECTAL_CANCER,deathrisk_hyl,57,male,0.019105
HYL,COLORECTAL_CANCER,deathrisk_hyl,58,male,0.022224
HYL,COLORECTAL_CANCER,deathrisk_hyl,59,male,0.025542
HYL,COLORECTAL_CANCER,deathrisk_hyl,60,male,0.02904
HYL,COLORECTAL_CANCER,deathrisk_hyl,61,male,0.032439
HYL,COLORECTAL_CANCER,deathrisk_hyl,62,male,0.037189
HYL,COLORECTAL_CANCER,deathrisk_hyl,63,male,0.040697
HYL,COLORECTAL_CANCER,deathrisk_hyl,64,male,0.047517
HYL,COLORECTAL_CANCER,deathrisk_hyl,65,male,0.053934
HYL,COLORECTAL_CANCER,deathrisk_hyl,66,male,0.059507
HYL,COLORECTAL_CANCER,deathrisk_hyl,67,male,0.066178
HYL,COLORECTAL_CANCER,deathrisk_hyl,68,male,0.075708
HYL,COLORECTAL_CANCER,deathrisk_hyl,69,male,0.082092
HYL,COLORECTAL_CANCER,deathrisk_hyl,70,male,0.087827
HYL,COLORECTAL_CANCER,deathrisk_hyl,71,male,0.097621
HYL,COLORECTAL_CANCER,deathrisk_hyl,72,male,0.10481
HYL,COLORECTAL_CANCER,deathrisk_hyl,73,male,0.11153
HYL,COLORECTAL_CANCER,deathrisk_hyl,74,male,0.12309
HYL,COLORECTAL_CANCER,deathrisk_hyl,75,male,0.1407
HYL,COLORECTAL_CANCER,deathrisk_hyl,76,male,0.1571
HYL,COLORECTAL_CANCER,deathrisk_hyl,77,male,0.1735
HYL,COLORECTAL_CANCER,deathrisk_hyl,78,male,0.19253
HYL,COLORECTAL_CANCER,deathrisk_hyl,79,male,0.20605
HYL,COLORECTAL_CANCER,deathrisk_hyl,80,male,0.22068
HYL,COLORECTAL_CANCER,deathrisk_hyl,81,male,0.23447
HYL,COLORECTAL_CANCER,deathrisk_hyl,82,male,0.25317
HYL,COLORECTAL_CANCER,deathrisk_hyl,83,male,0.26871
HYL,COLORECTAL_CANCER,deathrisk_hyl,84,male,0.28914
HYL,COLORECTAL_CANCER,deathrisk_hyl,85,male,0.30609
HYL,COLORECTAL_CANCER,deathrisk_hyl,86,male,0.32186
HYL,COLORECTAL_CANCER,deathrisk_hyl,87,male,0.32959
HYL,COLORECTAL_CANCER,deathrisk_hyl,88,male,0.33888
HYL,BREAST_CANCER,deathrisk_2cond,15,male,6.3629e-05
HYL,BREAST_CANCER,deathrisk_2cond,16,male,6.4536e-05
HYL,BREAST_CANCER,deathrisk_2cond,17,male,6.5845e-05
HYL,BREAST_CANCER,deathrisk_2cond,18,male,6.7698e-05
HYL,BREAST_CANCER,deathrisk_2cond,19,male,7.4397e-05
HYL,BREAST_CANCER,deathrisk_2cond,20,male,0.00011912
HYL,BREAST_CANCER,deathrisk_2cond,21,male,0.00017677
HYL,BREAST_CANCER,deathrisk_2cond,22,male,0.00023366
HYL,BREAST_CANCER,deathrisk_2cond,23,male,0.00029639
HYL,BREAST_CANCER,deathrisk_2cond,24,male,0.00035891
HYL,BREAST_CANCER,deathrisk_2cond,25,male,0.00038232
HYL,BREAST_CANCER,deathrisk_2cond,26,male,0.00039279
HYL,BREAST_CANCER,deathrisk_2cond,27,male,0.00044876
HYL,BREAST_CANCER,deathrisk_2cond,28,male,0.00049889
HYL,BREAST_CANCER,deathrisk_2cond,29,male,0.00054647
HYL,BREAST_CANCER,deathrisk_2cond,30,male,0.00063046
HYL,BREAST_CANCER,deathrisk_2cond,31,male,0.0007556
HYL,BREAST_CANCER,deathrisk_2cond,32,male,0.00092906
HYL,BREAST_CANCER,deathrisk_2cond,33,male,0.0011125
HYL,BREAST_CANCER,deathrisk_2cond,34,male,0.0014169
HYL,BREAST_CANCER,deathrisk_2cond,35,male,0.0016849
HYL,BREAST_CANCER,deathrisk_2cond,36,male,0.0019117
HYL,BREAST_CANCER,deathrisk_2cond,37,male,0.0021372
HYL,BREAST_CANCER,deathrisk_2cond,38,male,0.0023527
HYL,BREAST_CANCER,deathrisk_2cond,39,male,0.0026156
HYL,BREAST_CANCER,deathrisk_2cond,40,male,0.0027743
HYL,BREAST_CANCER,deathrisk_2cond,41,male,0.002933
HYL,BREAST_CANCER,deathrisk_2cond,42,male,0.0033182
HYL,BREAST_CANCER,deathrisk_2cond,43,male,0.0037168
HYL,BREAST_CANCER,deathrisk_2cond,44,male,0.0040127
HYL,BREAST_CANCER,deathrisk_2cond,45,male,0.0047296
HYL,BREAST_CANCER,deathrisk_2cond,46,male,0.0054464
HYL,BREAST_CANCER,deathrisk_2cond,47,male,0.0060682
HYL,BREAST_CANCER,deathrisk_2cond,48,male,0.0066916
HYL,BREAST_CANCER,deathrisk_2cond,49,male,0.0072473
HYL,BREAST_CANCER,deathrisk_2cond,50,male,0.0080409
HYL,BREAST_CANCER,deathrisk_2cond,51,male,0.0090515
HYL,BREAST_CANCER,deathrisk_2cond,52,male,0.010137
HYL,BREAST_CANCER,deathrisk_2cond,53,male,0.011472
HYL,BREAST_CANCER,deathrisk_2cond,54,male,0.013107
HYL,BREAST_CANCER,deathrisk_2cond,55,male,0.015231
HYL,BREAST_CANCER,deathrisk_2cond,56,male,0.017238
HYL,BREAST_CANCER,deathrisk_2cond,57,male,0.019105
HYL,BREAST_CANCER,deathrisk_2cond,58,male,0.022224
HYL,BREAST_CANCER,deathrisk_2cond,59,male,0.025542
HYL,BREAST_CANCER,deathrisk_2cond,60,male,0.02904
HYL,BREAST_CANCER,deathrisk_2cond,61,male,0.032439
HYL,BREAST_CANCER,deathrisk_2cond,62,male,0.037189
HYL,BREAST_CANCER,deathrisk_2cond,63,male,0.040697
HYL,BREAST_CANCER,deathrisk_2cond,64,male,0.047517
HYL,BREAST_CANCER,deathrisk_2cond,65,male,0.053934
HYL,BREAST_CANCER,deathrisk_2cond,66,male,0.059507
HYL,BREAST_CANCER,deathrisk_2cond,67,male,0.066178
HYL,BREAST_CANCER,deathrisk_2cond,68,male,0.075708
HYL,BREAST_CANCER,deathrisk_2cond,69,male,0.082092
HYL,BREAST_CANCER,deathrisk_2cond,70,male,0.087827
HYL,BREAST_CANCER,deathrisk_2cond,71,male,0.097621
HYL,BREAST_CANCER,deathrisk_2cond,72,male,0.10481
HYL,BREAST_CANCER,deathrisk_2cond,73,male,0.11153
HYL,BREAST_CANCER,deathrisk_2cond,74,male,0.12309
HYL,BREAST_CANCER,deathrisk_2cond,75,male,0.1407
HYL,BREAST_CANCER,deathrisk_2cond,76,male,0.1571
HYL,BREAST_CANCER,deathrisk_2cond,77,male,0.1735
HYL,BREAST_CANCER,deathrisk_2cond,78,male,0.19253
HYL,BREAST_CANCER,deathrisk_2cond,79,male,0.20605
HYL,BREAST_CANCER,deathrisk_2cond,80,male,0.22068
HYL,BREAST_CANCER,deathrisk_2cond,81,male,0.23447
HYL,BREAST_CANCER,deathrisk_2cond,82,male,0.25317
HYL,BREAST_CANCER,deathrisk_2cond,83,male,0.26871
HYL,BREAST_CANCER,deathrisk_2cond,84,male,0.28914
HYL,BREAST_CANCER,deathrisk_2cond,85,male,0.30609
HYL,BREAST_CANCER,deathrisk_2cond,86,male,0.32186
HYL,BREAST_CANCER,deathrisk_2cond,87,male,0.32959
HYL,BREAST_CANCER,deathrisk_2cond,88,male,0.33888
HYL,BREAST_CANCER,deathrisk_hyl,15,male,6.3629e-05
HYL,BREAST_CANCER,deathrisk_hyl,16,male,6.4536e-05
HYL,BREAST_CANCER,deathrisk_hyl,17,male,6.5845e-05
HYL,BREAST_CANCER,deathrisk_hyl,18,male,6.7698e-05
HYL,BREAST_CANCER,deathrisk_hyl,19,male,7.4397e-05
HYL,BREAST_CANCER,deathrisk_hyl,20,male,0.00011912
HYL,BREAST_CANCER,deathrisk_hyl,21,male,0.00017677
HYL,BREAST_CANCER,deathrisk_hyl,22,male,0.00023366
HYL,BREAST_CANCER,deathrisk_hyl,23,male,0.00029639
HYL,BREAST_CANCER,deathrisk_hyl,24,male,0.00035891
HYL,BREAST_CANCER,deathrisk_hyl,25,male,0.00038232
HYL,BREAST_CANCER,deathrisk_hyl,26,male,0.00039279
HYL,BREAST_CANCER,deathrisk_hyl,27,male,0.00044876
HYL,BREAST_CANCER,deathrisk_hyl,28,male,0.00049889
HYL,BREAST_CANCER,deathrisk_hyl,29,male,0.00054647
HYL,BREAST_CANCER,deathrisk_hyl,30,male,0.00063046
HYL,BREAST_CANCER,deathrisk_hyl,31,male,0.0007556
HYL,BREAST_CANCER,deathrisk_hyl,32,male,0.00092906
HYL,BREAST_CANCER,deathrisk_hyl,33,male,0.0011125
HYL,BREAST_CANCER,deathrisk_hyl,34,male,0.0014169
HYL,BREAST_CANCER,deathrisk_hyl,35,male,0.0016849
HYL,BREAST_CANCER,deathrisk_hyl,36,male,0.0019117
HYL,BREAST_CANCER,deathrisk_hyl,37,male,0.0021372
HYL,BREAST_CANCER,deathrisk_hyl,38,male,0.0023527
HYL,BREAST_CANCER,deathrisk_hyl,39,male,0.0026156
HYL,BREAST_CANCER,deathrisk_hyl,40,male,0.0027743
HYL,BREAST_CANCER,deathrisk_hyl,41,male,0.002933
HYL,BREAST_CANCER,deathrisk_hyl,42,male,0.0033182
HYL,BREAST_CANCER,deathrisk_hyl,43,male,0.0037168
HYL,BREAST_CANCER,deathrisk_hyl,44,male,0.0040127
HYL,BREAST_CANCER,deathrisk_hyl,45,male,0.0047296
HYL,BREAST_CANCER,deathrisk_hyl,46,male,0.0054464
HYL,BREAST_CANCER,deathrisk_hyl,47,male,0.0060682
HYL,BREAST_CANCER,deathrisk_hyl,48,male,0.0066916
HYL,BREAST_CANCER,deathrisk_hyl,49,male,0.0072473
HYL,BREAST_CANCER,deathrisk_hyl,50,male,0.0080409
HYL,BREAST_CANCER,deathrisk_hyl,51,male,0.0090515
HYL,BREAST_CANCER,deathrisk_hyl,52,male,0.010137
HYL,BREAST_CANCER,deathrisk_hyl,53,male,0.011472
HYL,BREAST_CANCER,deathrisk_hyl,54,male,0.013107
HYL,BREAST_CANCER,deathrisk_hyl,55,male,0.015231
HYL,BREAST_CANCER,deathrisk_hyl,56,male,0.017238
HYL,BREAST_CANCER,deathrisk_hyl,57,male,0.019105
HYL,BREAST_CANCER,deathrisk_hyl,58,male,0.022224
HYL,BREAST_CANCER,deathrisk_hyl,59,male,0.025542
HYL,BREAST_CANCER,deathrisk_hyl,60,male,0.02904
HYL,BREAST_CANCER,deathrisk_hyl,61,male,0.032439
HYL,BREAST_CANCER,deathrisk_hyl,62,male,0.037189
HYL,BREAST_CANCER,deathrisk_hyl,63,male,0.040697
HYL,BREAST_CANCER,deathrisk_hyl,64,male,0.047517
HYL,BREAST_CANCER,deathrisk_hyl,65,male,0.053934
HYL,BREAST_CANCER,deathrisk_hyl,66,male,0.059507
HYL,BREAST_CANCER,deathrisk_hyl,67,male,0.066178
HYL,BREAST_CANCER,deathrisk_hyl,68,male,0.075708
HYL,BREAST_CANCER,deathrisk_hyl,69,male,0.082092
HYL,BREAST_CANCER,deathrisk_hyl,70,male,0.087827
HYL,BREAST_CANCER,deathrisk_hyl,71,male,0.097621
HYL,BREAST_CANCER,deathrisk_hyl,72,male,0.10481
HYL,BREAST_CANCER,deathrisk_hyl,73,male,0.11153
HYL,BREAST_CANCER,deathrisk_hyl,74,male,0.12309
HYL,BREAST_CANCER,deathrisk_hyl,75,male,0.1407
HYL,BREAST_CANCER,deathrisk_hyl,76,male,0.1571
HYL,BREAST_CANCER,deathrisk_hyl,77,male,0.1735
HYL,BREAST_CANCER,deathrisk_hyl,78,male,0.19253
HYL,BREAST_CANCER,deathrisk_hyl,79,male,0.20605
HYL,BREAST_CANCER,deathrisk_hyl,80,male,0.22068
HYL,BREAST_CANCER,deathrisk_hyl,81,male,0.23447
HYL,BREAST_CANCER,deathrisk_hyl,82,male,0.25317
HYL,BREAST_CANCER,deathrisk_hyl,83,male,0.26871
HYL,BREAST_CANCER,deathrisk_hyl,84,male,0.28914
HYL,BREAST_CANCER,deathrisk_hyl,85,male,0.30609
HYL,BREAST_CANCER,deathrisk_hyl,86,male,0.32186
HYL,BREAST_CANCER,deathrisk_hyl,87,male,0.32959
HYL,BREAST_CANCER,deathrisk_hyl,88,male,0.33888
HYL,IMMUNE_DEF,deathrisk_2cond,15,male,6.4409e-05
HYL,IMMUNE_DEF,deathrisk_2cond,16,male,6.5326e-05
HYL,IMMUNE_DEF,deathrisk_2cond,17,male,6.6651e-05
HYL,IMMUNE_DEF,deathrisk_2cond,18,male,6.8527e-05
HYL,IMMUNE_DEF,deathrisk_2cond,19,male,7.5308e-05
HYL,IMMUNE_DEF,deathrisk_2cond,20,male,0.00012057
HYL,IMMUNE_DEF,deathrisk_2cond,21,male,0.00017894
HYL,IMMUNE_DEF,deathrisk_2cond,22,male,0.00023652
HYL,IMMUNE_DEF,deathrisk_2cond,23,male,0.00030002
HYL,IMMUNE_DEF,deathrisk_2cond,24,male,0.0003633
HYL,IMMUNE_DEF,deathrisk_2cond,25,male,0.000387
HYL,IMMUNE_DEF,deathrisk_2cond,26,male,0.0003976
HYL,IMMUNE_DEF,deathrisk_2cond,27,male,0.00045426
HYL,IMMUNE_DEF,deathrisk_2cond,28,male,0.000505
HYL,IMMUNE_DEF,deathrisk_2cond,29,male,0.00055316
HYL,IMMUNE_DEF,deathrisk_2cond,30,male,0.00063818
HYL,IMMUNE_DEF,deathrisk_2cond,31,male,0.00076485
HYL,IMMUNE_DEF,deathrisk_2cond,32,male,0.00094043
HYL,IMMUNE_DEF,deathrisk_2cond,33,male,0.0011261
HYL,IMMUNE_DEF,deathrisk_2cond,34,male,0.0014342
HYL,IMMUNE_DEF,deathrisk_2cond,35,male,0.0017055
HYL,IMMUNE_DEF,deathrisk_2cond,36,male,0.001935
HYL,IMMUNE_DEF,deathrisk_2cond,37,male,0.0021633
HYL,IMMUNE_DEF,deathrisk_2cond,38,male,0.0023815
HYL,IMMUNE_DEF,deathrisk_2cond,39,male,0.0026475
HYL,IMMUNE_DEF,deathrisk_2cond,40,male,0.0028082
HYL,IMMUNE_DEF,deathrisk_2cond,41,male,0.0029688
HYL,IMMUNE_DEF,deathrisk_2cond,42,male,0.0033587
HYL,IMMUNE_DEF,deathrisk_2cond,43,male,0.0037621
HYL,IMMUNE_DEF,deathrisk_2cond,44,male,0.0040617
HYL,IMMUNE_DEF,deathrisk_2cond,45,male,0.0047872
HYL,IMMUNE_DEF,deathrisk_2cond,46,male,0.0055128
HYL,IMMUNE_DEF,deathrisk_2cond,47,male,0.0061421
HYL,IMMUNE_DEF,deathrisk_2cond,48,male,0.006773
HYL,IMMUNE_DEF,deathrisk_2cond,49,male,0.0073354
HYL,IMMUNE_DEF,deathrisk_2cond,50,male,0.0081386
HYL,IMMUNE_DEF,deathrisk_2cond,51,male,0.0091614
HYL,IMMUNE_DEF,deathrisk_2cond,52,male,0.01026
HYL,IMMUNE_DEF,deathrisk_2cond,53,male,0.011611
HYL,IMMUNE_DEF,deathrisk_2cond,54,male,0.013265
HYL,IMMUNE_DEF,deathrisk_2cond,55,male,0.015415
HYL,IMMUNE_DEF,deathrisk_2cond,56,male,0.017445
HYL,IMMUNE_DEF,deathrisk_2cond,57,male,0.019334
HYL,IMMUNE_DEF,deathrisk_2cond,58,male,0.02249
HYL,IMMUNE_DEF,deathrisk_2cond,59,male,0.025847
HYL,IMMUNE_DEF,deathrisk_2cond,60,male,0.029385
HYL,IMMUNE_DEF,deathrisk_2cond,61,male,0.032823
HYL,IMMUNE_DEF,deathrisk_2cond,62,male,0.037627
HYL,IMMUNE_DEF,deathrisk_2cond,63,male,0.041174
HYL,IMMUNE_DEF,deathrisk_2cond,64,male,0.04807
HYL,IMMUNE_DEF,deathrisk_2cond,65,male,0.054557
HYL,IMMUNE_DEF,deathrisk_2cond,66,male,0.06019
HYL,IMMUNE_DEF,deathrisk_2cond,67,male,0.066933
HYL,IMMUNE_DEF,deathrisk_2cond,68,male,0.076562
HYL,IMMUNE_DEF,deathrisk_2cond,69,male,0.083012
HYL,IMMUNE_DEF,deathrisk_2cond,70,male,0.088805
HYL,IMMUNE_DEF,deathrisk_2cond,71,male,0.098698
HYL,IMMUNE_DEF,deathrisk_2cond,72,male,0.10595
HYL,IMMUNE_DEF,deathrisk_2cond,73,male,0.11274
HYL,IMMUNE_DEF,deathrisk_2cond,74,male,0.12441
HYL,IMMUNE_DEF,deathrisk_2cond,75,male,0.14217
HYL,IMMUNE_DEF,deathrisk_2cond,76,male,0.1587
HYL,IMMUNE_DEF,deathrisk_2cond,77,male,0.17524
HYL,IMMUNE_DEF,deathrisk_2cond,78,male,0.19442
HYL,IMMUNE_DEF,deathrisk_2cond,79,male,0.20805
HYL,IMMUNE_DEF,deathrisk_2cond,80,male,0.22277
HYL,IMMUNE_DEF,deathrisk_2cond,81,male,0.23665
HYL,IMMUNE_DEF,deathrisk_2cond,82,male,0.25547
HYL,IMMUNE_DEF,deathrisk_2cond,83,male,0.2711
HYL,IMMUNE_DEF,deathrisk_2cond,84,male,0.29164
HYL,IMMUNE_DEF,deathrisk_2cond,85,male,0.30867
HYL,IMMUNE_DEF,deathrisk_2cond,86,male,0.32452
HYL,IMMUNE_DEF,deathrisk_2cond,87,male,0.33228
HYL,IMMUNE_DEF,deathrisk_2cond,88,male,0.34162
HYL,IMMUNE_DEF,deathrisk_hyl,15,male,6.3629e-05
HYL,IMMUNE_DEF,deathrisk_hyl,16,male,6.4536e-05
HYL,IMMUNE_DEF,deathrisk_hyl,17,male,6.5845e-05
HYL,IMMUNE_DEF,deathrisk_hyl,18,male,6.7698e-05
HYL,IMMUNE_DEF,deathrisk_hyl,19,male,7.4397e-05
HYL,IMMUNE_DEF,deathrisk_hyl,20,male,0.00011912
HYL,IMMUNE_DEF,deathrisk_hyl,21,male,0.00017677
HYL,IMMUNE_DEF,deathrisk_hyl,22,male,0.00023366
HYL,IMMUNE_DEF,deathrisk_hyl,23,male,0.00029639
HYL,IMMUNE_DEF,deathrisk_hyl,24,male,0.00035891
HYL,IMMUNE_DEF,deathrisk_hyl,25,male,0.00038232
HYL,IMMUNE_DEF,deathrisk_hyl,26,male,0.00039279
HYL,IMMUNE_DEF,deathrisk_hyl,27,male,0.00044876
HYL,IMMUNE_DEF,deathrisk_hyl,28,male,0.00049889
HYL,IMMUNE_DEF,deathrisk_hyl,29,male,0.00054647
HYL,IMMUNE_DEF,deathrisk_hyl,30,male,0.00063046
HYL,IMMUNE_DEF,deathrisk_hyl,31,male,0.0007556
HYL,IMMUNE_DEF,deathrisk_hyl,32,male,0.00092906
